name,longitude,latitude
Presidente Juscelino Kubistschek International Airport,-47.9208335876465,-15.8691673278809
Bauru Airport,-49.0537986755,-22.3449993134
Atlas Brasil Cantanhede Airport,-60.6922225952,2.84138894081
Cascavel Airport,-53.5008010864,-25.0002994537
Tancredo Neves International Airport,-43.9719429016113,-19.6244430541992
Campo Grande Airport,-54.6725006104,-20.4687004089
Chapecó Airport,-52.6566009521484,-27.1341991424561
Carajás Airport,-50.0013885498,-6.11527776718
Diomício Freitas Airport,-49.4213905334,-28.7244434357
Bartolomeu Lisandro Airport,-41.301700592,-21.698299408
Corumbá International Airport,-57.6713905334,-19.0119438171
Afonso Pena Airport,-49.1758003235,-25.5284996033
Hugo Cantergiani Regional Airport,-51.1875,-29.1970996857
Marechal Rondon Airport,-56.1166992188,-15.6528997421
Cruzeiro do Sul Airport,-72.7695007324,-7.59990978241
Presidente Prudente Airport,-51.4245986938,-22.1751003265
Eduardo Gomes International Airport,-60.0497016906738,-3.03860998153687
Cataratas International Airport,-54.4850006103516,-25.6002788543701
Hercílio Luz International Airport,-48.5525016784668,-27.6702785491943
Fernando de Noronha Airport,-32.4233016967773,-3.85492992401123
Pinto Martins International Airport,-38.532600402832,-3.77627992630005
Galeão - Antônio Carlos Jobim International Airport,-43.2505569458008,-22.8099994659424
Santa Genoveva Airport,-49.2206993103027,-16.6319999694824
Guarulhos - Governador André Franco Montoro International Airport,-46.4730567932129,-23.4355564117432
Bahia - Jorge Amado Airport,-39.0331993103027,-14.8159999847412
Prefeito Renato Moreira Airport,-47.4599990844727,-5.53129005432129
Francisco de Assis Airport,-43.3867988586426,-21.7915000915527
Presidente Castro Pinto International Airport,-34.9486122131,-7.14583301544
Lauro Carneiro de Loyola Airport,-48.7974014282227,-26.2245006561279
Presidente João Suassuna Airport,-35.8964004516602,-7.26991987228394
Viracopos International Airport,-47.1344985962,-23.0074005127
Governador José Richa Airport,-51.1301002502,-23.3335990906
João Correa da Rocha Airport,-49.1380004883,-5.36858987808
Monte Dourado Airport,-52.6021995544,-0.889838993549
Macaé Airport,-41.7659988403,-22.343000412
Regional de Maringá - Sílvio Nane Junior Airport,-52.01222229,-23.4794445038
Mário Ribeiro Airport,-43.818901062,-16.7068996429
Marília Airport,-49.926399231,-22.1968994141
Zumbi dos Palmares Airport,-35.7916984558105,-9.51080989837646
Alberto Alcolumbre Airport,-51.0722007751,0.0506640002131
Ministro Victor Konder International Airport,-48.6514015197754,-26.8799991607666
Santo Ângelo Airport,-54.1691017150879,-28.2817001342773
Augusto Severo Airport,-35.2476997375,-5.91141986847
Salgado Filho Airport,-51.1713981628418,-29.9944000244141
Lauro Kurtz Airport,-52.3265991210938,-28.2439994812012
Brigadeiro Lysias Rodrigues Airport,-48.3569984436,-10.2915000916
Senador Nilo Coelho Airport,-40.5690994262695,-9.3624095916748
Ponta Porã Airport,-55.7025985717773,-22.5496006011963
Porto Seguro Airport,-39.0808982849121,-16.4386005401611
Governador Jorge Teixeira de Oliveira Airport,-63.9023017883301,-8.70928955078125
Vitória da Conquista Airport,-40.8630981445,-14.8627996445
Plácido de Castro Airport,-67.8980560302734,-9.86888885498047
Guararapes - Gilberto Freyre International Airport,-34.9235992431641,-8.12648963928223
Santos Dumont Airport,-43.1631011963,-22.9104995728
Leite Lopes Airport,-47.776668548584,-21.1363887786865
Professor Urbano Ernesto Stumpf Airport,-45.861499786377,-23.2292003631592
Marechal Cunha Machado International Airport,-44.2341003417969,-2.58536005020142
Santa Maria Airport,-53.6882019042969,-29.7113990783691
Maestro Wilson Fonseca Airport,-54.785831451416,-2.42472195625305
Congonhas Airport,-46.6563873291016,-23.6261100769043
Prof. Eribelto Manoel Reino State Airport,-49.40650177,-20.8166007996
Deputado Luiz Eduardo Magalhães International Airport,-38.3224983215,-12.9086112976
Senador Petrônio Portela Airport,-42.8235015869,-5.0599398613
São Gabriel da Cachoeira Airport,-66.9855,-0.14835
Ten. Cel. Aviador César Bombonato Airport,-48.2252769470215,-18.8836116790771
Mário de Almeida Franco Airport,-47.9661102294922,-19.7647228240967
Eurico de Aguiar Salles Airport,-40.2863883972168,-20.258056640625
Zona da Mata Regional Airport,-43.1730575562,-21.5130558014
Chacalluta Airport,-70.3386993408203,-18.3484992980957
Balmaceda Airport,-71.6894989013672,-45.9160995483398
El Loa Airport,-68.9036026000977,-22.4981994628906
Pdte. carlos Ibañez del Campo Airport,-70.8545989990234,-53.0026016235352
Diego Aracena Airport,-70.1812973022461,-20.5352001190186
Comodoro Arturo Merino Benítez International Airport,-70.7857971191406,-33.3930015563965
Ricardo García Posada Airport,-69.7651977539062,-26.3111000061035
Cerro Moreno Airport,-70.4450988769531,-23.4444999694824
Carriel Sur Airport,-73.063102722168,-36.7727012634277
Mataveri Airport,-109.42199707,-27.1648006439
Cañal Bajo Carlos - Hott Siebert Airport,-73.0609970092773,-40.611198425293
La Florida Airport,-71.1995010376,-29.9162006378
Maquehue Airport,-72.6371002197266,-38.7667999267578
El Tepual Airport,-73.0940017700195,-41.4388999938965
Pichoy Airport,-73.0860977173,-39.6500015259
Zona da Mata Regional Airport,-43.1730575562,-21.5130558014
Francisco De Orellana Airport,-76.9868011474609,-0.46288600564003
Mariscal Lamar Airport,-78.9843978881836,-2.88947010040283
Simon Bolivar International Airport,-79.8835983276,-2.15741991997
Cotopaxi International Airport,-78.6157989502,-0.906832993031
Coronel E Carvajal Airport,-78.1207962036133,-2.29917001724243
Eloy Alfaro International Airport,-80.6788024902344,-0.94607800245285
Nuevo Aeropuerto Internacional Mariscal Sucre,-78.3575,-0.129166666667
Teniente Coronel Luis a Mantilla Airport,-77.7080993652344,0.809505999088287
Stanley Airport,-57.7775993347168,-51.6856994628906
Silvio Pettirossi International Airport,-57.5200004577637,-25.2399997711182
Guarani International Airport,-54.8400001525879,-25.4599990844727
Bauru - Arealva Airport,-49.0502866745,-22.1668591409
El Eden Airport,-75.7664,4.45278
Tres De Mayo Airport,-76.5008,0.505228
Palonegro Airport,-73.1848,7.1265
El Dorado International Airport,-74.1469,4.70159
Ernesto Cortissoz International Airport,-74.7808,10.8896
José Celestino Mutis Airport,-77.3947,6.20292
Gerardo Tobar López Airport,-76.9898,3.81963
Camilo Daza International Airport,-72.5115,7.92757
Rafael Nuñez International Airport,-75.513,10.4424
Alfonso Bonilla Aragon International Airport,-76.3816,3.54322
La Florida Airport,-78.7492,1.81442
Las Brujas Airport,-75.2856,9.33274
Yariguíes Airport,-73.8068,7.02433
Santa Ana Airport,-75.9557,4.75818
Juan Casiano Airport,-77.8986,2.57013
Perales Airport,-75.1333,4.42161
San Luis Airport,-77.6718,0.861925
Alfredo Vásquez Cobo International Airport,-69.9432,-4.19355
Enrique Olaya Herrera Airport,-75.590582,6.220549
Los Garzones Airport,-75.8258,8.82374
Fabio Alberto Leon Bentley Airport,-70.2339,1.25366
La Nubia Airport,-75.4647,5.0296
Benito Salas Airport,-75.294,2.95015
German Olano Airport,-67.4932,6.18472
Obando Airport,-67.9062,3.85353
Matecaña International Airport,-75.7395,4.81267
Guillermo León Valencia Airport,-76.6093,2.4544
Antonio Narino Airport,-77.2915,1.39625
El Embrujo Airport,-81.3583,13.3569
Jose Maria Córdova International Airport,-75.4231,6.16454
Almirante Padilla Airport,-72.926,11.5262
Jorge E. Gonzalez Torres Airport,-72.6394,2.57969
Simón Bolívar International Airport,-74.2306,11.1196
Gustavo Rojas Pinilla International Airport,-81.7112,12.5836
Eduardo Falla Solano Airport,-74.7663,2.15217
Gustavo Vargas Airport,-71.7603,6.45108
Santiago Perez Airport,-70.7369,7.06888
El Caraño Airport,-76.6412,5.69076
Alfonso López Pumarejo Airport,-73.2495,10.435
Vanguardia Airport,-73.6138,4.16787
El Yopal Airport,-72.384,5.31911
Jorge Wilsterman International Airport,-66.1771011352539,-17.4211006164551
Capitán Aníbal Arab Airport,-68.7829971313,-11.0403995514
El Trompillo Airport,-63.1715011597,-17.8115997314
El Alto International Airport,-68.1922988891602,-16.5132999420166
Juana Azurduy De Padilla Airport,-65.2886962890625,-19.0070991516113
Capitan Oriel Lea Plaza Airport,-64.7013015747,-21.5557003021
Viru Viru International Airport,-63.1353988647461,-17.6448001861572
Johan Adolf Pengel International Airport,-55.1878013611,5.4528298378
K50 International Airport,44.9865989685059,2.00528001785278
Cayenne-Rochambeau Airport,-52.3604011536,4.81980991364
Cap FAP David Abenzur Rengifo International Airport,-74.5743026733398,-8.37794017791748
Teniente FAP Jaime A De Montreuil Morales Airport,-78.5238037109375,-9.14960956573486
Capitan FAP Jose A Quinones Gonzales International Airport,-79.8281021118164,-6.78747987747192
Coronel FAP Alfredo Mendivil Duarte Airport,-74.2043991088867,-13.1548004150391
Jorge Chávez International Airport,-77.1143035889,-12.021900177
Francisco Carle Airport,-75.4733963013,-11.7831001282
Inca Manco Capac International Airport,-70.158203125,-15.4671001434326
Mayor General FAP Armando Revoredo Iglesias Airport,-78.4894027709961,-7.13918018341064
Capitan FAP Pedro Canga Rodriguez Airport,-80.3814010620117,-3.55253005027771
Moises Benzaquen Rengifo Airport,-76.1182022094727,-5.89377021789551
Alferez Fap David Figueroa Fernandini Airport,-76.2048034667969,-9.87880992889404
Coronel FAP Francisco Secada Vignetta International Airport,-73.3087997436523,-3.78473997116089
Rodríguez Ballón International Airport,-71.5830993652,-16.3411006927
Capitan FAP Carlos Martinez De Pinillos International Airport,-79.1088027954102,-8.08141040802002
Cadete FAP Guillermo Del Castillo Paredes Airport,-76.3731994628906,-6.50873994827271
Coronel FAP Carlos Ciriani Santa Rosa International Airport,-70.2758026123,-18.0533008575
Padre Aldamiz International Airport,-69.2285995483,-12.6135997772
Capitán FAP Guillermo Concha Iberico International Airport,-80.6164016724,-5.20574998856
Capitan Montes Airport,-81.2540969848633,-4.57664012908936
Maria Reiche Neuman Airport,-74.9615020751953,-14.8540000915527
Alejandro Velasco Astete International Airport,-71.9387969971,-13.5356998444
Carrasco International /General C L Berisso Airport,-56.0307998657227,-34.8384017944336
Oswaldo Guevara Mujica Airport,-69.2378692626953,9.55337524414062
General Jose Antonio Anzoategui International Airport,-64.6892013549805,10.1070995330811
Barinas Airport,-70.2208023071289,8.61956977844238
Barquisimeto International Airport,-69.3586196899414,10.0427465438843
Escuela Mariscal Sucre Airport,-67.6494216918945,10.2499780654907
Canaima Airport,-62.8544311523438,6.23198890686035
General Francisco Bermúdez Airport,-63.2616806030273,10.6600141525269
José Leonardo Chirinos Airport,-69.6809005737305,11.4149436950684
Cumaná (Antonio José de Sucre) Airport,-64.1304702758789,10.4503326416016
Josefa Camejo International Airport,-70.151496887207,11.7807750701904
La Chinita International Airport,-71.7278594971,10.5582084656
Alberto Carnevalli Airport,-71.1610412597656,8.5820779800415
Del Caribe Santiago Mariño International Airport,-63.9665985107422,10.9126033782959
Maiquetía (Simón Bolívar Internacional) Airport,-66.9905853271,10.6031169891
Maturín Airport,-63.1473999023438,9.75452995300293
Cacique Aramare Airport,-67.6061019897461,5.61998987197876
General Manuel Carlos Piar International Airport,-62.7603988647461,8.28853034973145
San Antonio Del Tachira Airport,-72.439697265625,7.84082984924316
Mayor Buenaventura Vivas International Airport,-72.0351028442383,7.56538009643555
San Tome Airport,-64.1510848999023,8.94514656066895
Arturo Michelena International Airport,-67.9283981323242,10.1497325897217
Juan Pablo Pérez Alfonso Airport,-71.6726684570312,8.62413883209229
Dr. Antonio Nicolás Briceño Airport,-70.5840606689453,9.34047794342041
Cheddi Jagan International Airport,-58.2541007995605,6.4985499382019
Ogle Airport,-58.1058998108,6.80628013611
Lethem Airport,-59.7893981933594,3.37276005744934
V.C. Bird International Airport,-61.792702,17.1367
Sir Grantley Adams International Airport,-59.4925003052,13.0746002197
Canefield Airport,-61.3922004699707,15.3367004394531
Melville Hall Airport,-61.2999992370605,15.5469999313354
Martinique Aimé Césaire International Airport,-61.0032005310059,14.5909996032715
L'Espérance Airport,-63.0471992492676,18.0998992919922
Gustaf III Airport,-62.8436012268066,17.9043998718262
Les Bases Airport,-61.2700004577637,15.8687000274658
Pointe-à-Pitre Le Raizet,-61.5317993164062,16.2653007507324
Point Salines International Airport,-61.7862014770508,12.0041999816895
Cyril E. King Airport,-64.9733963012695,18.3372993469238
Henry E Rohlsen Airport,-64.7985992431641,17.7019004821777
Rafael Hernandez Airport,-67.1294021606445,18.4948997497559
Fernando Luis Ribas Dominicci Airport,-66.0980987548828,18.4568004608154
Eugenio Maria De Hostos Airport,-67.1484985351562,18.2556991577148
Mercedita Airport,-66.5630035400391,18.00830078125
Luis Munoz Marin International Airport,-66.0018005371,18.4393997192
Robert L. Bradshaw International Airport,-62.7187004089355,17.3111991882324
Vance W. Amory International Airport,-62.589900970459,17.2056999206543
George F. L. Charles Airport,-60.992901,14.0202
Hewanorra International Airport,-60.952599,13.7332
Areopuerto Internacional Islas Michael,-66.884765625,16.2146745882
Enfidha - Hammamet International Airport,10.438611,36.075833
Queen Beatrix International Airport,-70.0151977539062,12.5013999938965
Flamingo International Airport,-68.2685012817383,12.1309995651245
Hato International Airport,-68.9598007202,12.1888999939
F. D. Roosevelt Airport,-62.9794006347656,17.4965000152588
Princess Juliana International Airport,-63.1088981628,18.0410003662
Wallblake Airport,-63.0550994873047,18.2047996520996
Iğdır Airport,43.8766479492,39.9766273499
John A. Osborne Airport,-62.1932983398438,16.7914009094238
Tobago-Crown Point Airport,-60.8321990966797,11.1497001647949
Piarco International Airport,-61.3372001647949,10.5953998565674
Terrance B. Lettsome International Airport,-64.5429992675781,18.4447994232178
J F Mitchell Airport,-61.2620010376,12.9884004593
Canouan Airport,-61.342399597168,12.6990003585815
Mustique Airport,-61.1801986694336,12.887900352478
Union Island International Airport,-61.4119453430176,12.6001348495483
E. T. Joshua Airport,-61.2108993530273,13.1443004608154
L.F. Wade International International Airport,-64.6787033081055,32.3639984130859
Batken Airport,70.8380966187,40.0427017212
Almaty Airport,77.0404968261719,43.3521003723145
Astana International Airport,71.4669036865234,51.0222015380859
Kokshetau Airport,69.594596862793,53.3291015625
Petropavlosk South Airport,69.1838989257812,54.7747001647949
Taraz Airport,71.303596496582,42.8535995483398
Manas International Airport,74.4776000977,43.0612983704
Osh Airport,72.793296814,40.6090011597
Shymkent Airport,69.4788970947266,42.364200592041
Zhezkazgan Airport,67.7332992553711,47.7083015441895
Sary-Arka Airport,73.3343963623047,49.6707992553711
Uralsk Airport,51.543098449707,51.1507987976074
Ust-Kamennogorsk Airport,82.4942016601562,50.0365982055664
Pavlodar Airport,77.0738983154297,52.1949996948242
Semipalatinsk Airport,80.2343978881836,50.3512992858887
Aktau Airport,51.0919990539551,43.8600997924805
Atyrau Airport,51.8213996887207,47.121898651123
Aktobe Airport,57.2066993713379,50.2458000183105
Kostanay West Airport,63.5503005981445,53.206901550293
Heydar Aliyev International Airport,50.0466995239258,40.4674987792969
Ganja Airport,46.3176002502441,40.7377014160156
Nakhchivan Airport,45.4584007263184,39.1888008117676
Gyumri Shirak Airport,43.8592987061,40.7504005432
Zvartnots International Airport,44.3959007263,40.1473007202
Yakutsk Airport,129.77099609375,62.0932998657227
Chulman Airport,124.914001464844,56.9138984680176
Olyokminsk Airport,120.471000671,60.3974990845
Ust-Nera Airport,143.115005493164,64.5500030517578
Lensk Airport,114.825996399,60.7206001282
Polyarny Airport,112.029998779,66.4003982544
Mirny Airport,114.039001464844,62.5346984863281
Saskylakh Airport,114.080001831055,71.9279022216797
Chokurdakh Airport,147.901992797852,70.6231002807617
Cherskiy Airport,161.337997436523,68.7406005859375
Tiksi Airport,128.90299987793,71.6977005004883
Zyryanka Airport,150.705001831,65.7367019653
Kopitnari Airport,42.4826011658,42.176700592
Batumi International Airport,41.5997009277,41.6102981567
Sukhumi Dranda Airport,41.1281013489,42.8582000732
Tbilisi International Airport,44.95470047,41.6692008972
Ignatyevo Airport,127.412002563477,50.4253997802734
Khabarovsk-Novy Airport,135.188003540039,48.5279998779297
Dzemgi Airport,137.080993652344,50.605598449707
Komsomolsk-on-Amur Airport,136.934005737305,50.4090003967285
Ugolny Airport,177.740997314453,64.7349014282227
Omsukchan Airport,155.744995117188,62.4570007324219
Chaybukha Airport,160.548004150391,61.8349990844727
Keperveem Airport,166.13999939,67.8450012207
Sokol Airport,150.720001220703,59.9109992980957
Nikolayevsk-na-Amure Airport,140.649993896484,53.1549987792969
Okhotsk Airport,143.056503295898,59.4100646972656
Yelizovo Airport,158.453994750977,53.1679000854492
Yuzhno-Sakhalinsk Airport,142.718002319336,46.8886985778809
Vladivostok International Airport,132.147994995117,43.398998260498
Chita-Kadala Airport,113.305999755859,52.0262985229492
Bratsk Airport,101.697998046875,56.3706016540527
Irkutsk Airport,104.388999938965,52.2680015563965
Ust-Kut Airport,105.730003356934,56.8567008972168
Ulan-Ude Airport (Mukhino),107.438003540039,51.8078002929688
Boryspil International Airport,30.8946990966797,50.3450012207031
Donetsk International Airport,37.7397003173828,48.073600769043
Mariupol International Airport,37.4496002197266,47.076099395752
Luhansk International Airport,39.3740997314,48.4174003601
Dnipropetrovsk International Airport,35.1006011962891,48.3572006225586
Zaporizhzhia International Airport,35.3157005310059,47.867000579834
Kryvyi Rih International Airport,33.2099990844727,48.0433006286621
Simferopol International Airport,33.9751014709473,45.0522003173828
Kharkiv International Airport,36.2900009155273,49.9248008728027
Kiev Zhuliany International Airport,30.4496994018555,50.4016990661621
Ivano-Frankivsk International Airport,24.6861000061035,48.8842010498047
Lviv International Airport,23.9561004638672,49.8125
Chernivtsi International Airport,25.9808006286621,48.2593002319336
Rivne International Airport,26.1415996551514,50.6071014404297
Uzhhorod International Airport,22.2633991241455,48.6343002319336
Odessa International Airport,30.6765003204346,46.4267997741699
Talagi Airport,40.7167015075684,64.6003036499023
Naryan Mar Airport,53.121898651123,67.6399993896484
Cherepovets Airport,38.0158004760742,59.2736015319824
Amderma Airport,61.5564002990723,69.763298034668
Kotlas Airport,46.6974983215332,61.2358016967773
Pulkovo Airport,30.2625007629395,59.8003005981445
Murmansk Airport,32.7508010864258,68.7817001342773
Pskov Airport,28.3955993652344,57.7839012145996
Petrozavodsk Airport,34.1547012329102,61.8852005004883
Gomel Airport,31.0167007446289,52.5270004272461
Khrabrovo Airport,20.5925998687744,54.8899993896484
Hrodna Airport,24.0538005828857,53.6020011901855
Minsk 1 Airport,27.5396995544434,53.8644981384277
Minsk International Airport,28.0307006835938,53.8824996948242
Mogilev Airport,30.095100402832,53.9548988342285
Abakan Airport,91.3850021362305,53.7400016784668
Barnaul Airport,83.5384979248047,53.3638000488281
Kemerovo Airport,86.1072006225586,55.2700996398926
Yeniseysk Airport,92.1125030517578,58.4742012023926
Severo-Eniseysk Airport,93.0117034912109,60.3732986450195
Vanavara Airport,102.323997497559,60.3596992492676
Yemelyanovo Airport,92.4933013916016,56.1729011535645
Cheremshanka Airport,92.5400009155,56.1769981384
Kyzyl Airport,94.4005966186523,51.6693992614746
Tolmachevo Airport,82.6507034301758,55.0125999450684
Omsk Central Airport,73.3105010986328,54.9669990539551
Bogashevo Airport,85.2082977294922,56.380298614502
Spichenkovo Airport,86.877197265625,53.8114013671875
Khatanga Airport,102.490997314453,71.9781036376953
Igarka Airport,86.6219024658203,67.4372024536133
Norilsk-Alykel Airport,87.3321990966797,69.3110961914062
Anapa Airport,37.3473014831543,45.0021018981934
Yeysk Airport,38.21,46.68
Gelendzhik Airport,38.0124807358,44.5820926295
Krasnodar International Airport,39.1705017089844,45.0346984863281
Uytash Airport,47.6523017883301,42.8167991638184
Mineralnyye Vody Airport,43.081901550293,44.2251014709473
Nalchik Airport,43.6366004943848,43.5129013061523
Beslan Airport,44.6066017151,43.2051010132
Magas Airport,45.0125999451,43.3222999573
Stavropol Shpakovskoye Airport,42.1128005981445,45.1091995239258
Rostov-na-Donu Airport,39.8180999756,47.2582015991
Taganrog Yuzhny Airport,38.8499984741,47.2000007629
Sochi International Airport,39.956600189209,43.4499015808105
Astrakhan Airport,48.0063018799,46.2832984924
Elista Airport,44.3308982849121,46.3739013671875
Volgograd International Airport,44.3455009460449,48.7825012207031
Chelyabinsk Balandino Airport,61.5032997131348,55.3058013916016
Magnitogorsk International Airport,58.7556991577148,53.3931007385254
Salekhard Airport,66.6110000610352,66.5907974243164
Khanty Mansiysk Airport,69.0860977172852,61.0284996032715
Nyagan Airport,65.6149978637695,62.1100006103516
Sovetskiy Airport,63.6019134521484,61.3266220092773
Uray Airport,64.8266983032227,60.1032981872559
Beloyarskiy Airport,66.698600769,63.6869010925
Izhevsk Airport,53.4575004577637,56.8280982971191
Pobedilovo Airport,49.3483009338379,58.5032997131348
Nadym Airport,72.6988983154297,65.4809036254883
Novy Urengoy Airport,76.5203018188477,66.0693969726562
Nizhnevartovsk Airport,76.4835968017578,60.9492988586426
Bolshoye Savino Airport,56.0211982727051,57.9145011901855
Kogalym International Airport,74.5337982177734,62.1903991699219
Nefteyugansk Airport,72.6500015258789,61.1082992553711
Noyabrsk Airport,75.2699966430664,63.1833000183105
Surgut Airport,73.4018020629883,61.3437004089355
Koltsovo Airport,60.8027000427246,56.7430992126465
Roshchino International Airport,65.3243026733,57.1896018982
Kurgan Airport,65.4156036376953,55.4752998352051
Ashgabat Airport,58.3610000610352,37.9868011474609
Turkmenbashi Airport,53.0071983337402,40.0633010864258
Turkmenabat Airport,63.6133003234863,39.0833015441895
Dushanbe Airport,68.8249969482,38.5433006287
Kulob Airport,69.8050003051758,37.9880981445312
Khudzhand Airport,69.6947021484375,40.2154006958008
Qurghonteppa International Airport,68.8647003173828,37.8664016723633
Urgench Airport,60.6417007446289,41.584300994873
Bukhara Airport,64.4832992553711,39.7750015258789
Samarkand Airport,66.9838027954102,39.7005004882812
Termez Airport,67.3099975585938,37.2867012023926
Tashkent East Airport,69.3914031982422,41.3126983642578
Tashkent International Airport,69.2811965942,41.257900238
Kostroma Sokerkino Airport,41.0194015503,57.7969017029
Ivanovo South Airport,40.9407997131348,56.9393997192383
Staroselye Airport,38.9294013977051,58.1041984558105
Bryansk Airport,34.176399231,53.2141990662
Domodedovo International Airport,37.9062995910645,55.4087982177734
Sheremetyevo International Airport,37.4146003723145,55.972599029541
Ostafyevo International Airport,37.5071983337402,55.5116996765137
Belgorod International Airport,36.5900993347168,50.643798828125
Kursk East Airport,36.2956008911133,51.7505989074707
Lipetsk Airport,39.5377998352051,52.7028007507324
Voronezh International Airport,39.2295989990234,51.8142013549805
Vnukovo International Airport,37.2615013123,55.5914993286
Ukhta Airport,53.8046989440918,63.5668983459473
Pechora Airport,57.1307983398438,65.1211013793945
Usinsk Airport,57.3671989440918,66.0046997070312
Vorkuta Airport,63.9930992126465,67.4886016845703
Syktyvkar Airport,50.845100402832,61.6469993591309
Nizhny Novgorod International Airport,43.7840003967285,56.2300987243652
Bugulma Airport,52.801700592041,54.6399993896484
Kazan International Airport,49.2787017822266,55.606201171875
Begishevo Airport,52.0924987792969,55.5647010803223
Yoshkar-Ola Airport,47.9047012329102,56.7005996704102
Cheboksary Airport,47.3473014831543,56.0903015136719
Zhigansk Airport,123.361000061,66.7965011597
Ulyanovsk Baratayevka Airport,48.2266998291,54.2682991028
Ulyanovsk East Airport,48.8027000427246,54.4010009765625
Orenburg Central Airport,55.4566993713379,51.7957992553711
Orsk Airport,58.5956001281738,51.0724983215332
Penza Airport,45.0210990905762,53.1105995178223
Saransk Airport,45.2122573852539,54.125129699707
Balakovo Airport,47.7456016541,51.8582992554
Saratov Central Airport,46.0466995239258,51.564998626709
Ufa International Airport,55.8744010925293,54.5574989318848
Kurumoch International Airport,50.1642990112305,53.5049018859863
Sardar Vallabhbhai Patel International Airport,72.6346969604,23.0771999359
Aurangabad Airport,75.3981018066406,19.862699508667
Chhatrapati Shivaji International Airport,72.8678970337,19.0886993408
Bhuj Airport,69.6701965332,23.2877998352
Belgaum Airport,74.6183013916,15.8592996597
Vadodara Airport,73.2263031006,22.3362007141
Raja Bhoj International Airport,77.3374023438,23.2875003815
Bhavnagar Airport,72.1852035522,21.752199173
Dabolim Airport,73.8313980103,15.3808002472
Hubli Airport,75.0848999023,15.361700058
Devi Ahilyabai Holkar Airport,75.8011016846,22.7217998505
Jabalpur Airport,80.052001953125,23.1777992248535
Jamnagar Airport,70.0126037597656,22.4654998779297
Khajuraho Airport,79.9186019897,24.817199707
Kolhapur Airport,74.2893981934,16.6646995544
Nanded Airport,77.3167037964,19.1833000183
Dr. Babasaheb Ambedkar International Airport,79.0472030639648,21.0921993255615
Gandhinagar Airport,73.8076019287,19.9636993408
Pune Airport,73.9197006225586,18.5820999145508
Porbandar Airport,69.6572036743,21.6487007141
Rajkot Airport,70.7795028687,22.3092002869
Surat Airport,72.7417984009,21.1140995026
Maharana Pratap Airport,73.8961029053,24.6177005768
Bandaranaike International Colombo Airport,79.8841018676758,7.1807599067688
Colombo Ratmalana Airport,79.8861999511719,6.82199001312256
Kankesanturai Airport,80.0700988769531,9.79232978820801
Koggala Airport,80.3202972412109,5.99368000030518
China Bay Airport,81.1819000244141,8.5385103225708
Mattala Rajapaksa International Airport,81.1366666667,6.18666666667
Battambang Airport,103.223999023438,13.0956001281738
Phnom Penh International Airport,104.84400177002,11.5466003417969
Angkor International Airport,103.813003540039,13.4106998443604
Stung Treng Airport,106.014999389648,13.5319004058838
Agartala Airport,91.2404022217,23.8869991302
Bagdogra Airport,88.3285980224609,26.6812000274658
Shillong Airport,91.9786987304688,25.7035999298096
Biju Patnaik Airport,85.8178024292,20.2444000244
Netaji Subhash Chandra Bose International Airport,88.4467010498047,22.6546993255615
Gorakhpur Airport,83.4496994019,26.7397003174
Lokpriya Gopinath Bordoloi International Airport,91.5858993530273,26.1061000823975
Gaya Airport,84.9512023925781,24.7443008422852
Imphal Airport,93.896697998,24.7600002289
Jorhat Airport,94.1754989624,26.7315006256
Silchar Airport,92.9786987305,24.9129009247
Lengpui Airport,92.6196975708,23.8405990601
North Lakhimpur Airport,94.0976028442383,27.2954998016357
Dibrugarh Airport,95.0168991089,27.4839000702
Dimapur Airport,93.7711029053,25.8838996887
Lok Nayak Jayaprakash Airport,85.0879974365,25.591299057
Birsa Munda Airport,85.3217010498,23.3143005371
Tezpur Airport,92.7846984863281,26.7091007232666
Barisal Airport,90.3012008666992,22.8010005950928
Cox's Bazar Airport,91.9638977050781,21.4521999359131
Shah Amanat International Airport,91.8133010864258,22.2495994567871
Jessore Airport,89.1607971191406,23.1837997436523
Shah Mokhdum Airport,88.6165008544922,24.4372005462646
Saidpur Airport,88.9088973999023,25.7591991424561
Osmany International Airport,91.8667984008789,24.9631996154785
Dhaka / Hazrat Shahjalal International Airport,90.397783,23.843347
Chek Lap Kok International Airport,113.915000916,22.3089008331
"Sri Guru Ram Dass Jee International Airport, Amritsar",74.7973022461,31.7096004486
Lal Bahadur Shastri Airport,82.8592987061,25.4524002075
Chandigarh Airport,76.7884979248047,30.6735000610352
Dehradun Airport,78.1802978516,30.189699173
Indira Gandhi International Airport,77.1031036376953,28.566499710083
Gwalior Airport,78.2277984619141,26.2933006286621
Jodhpur Airport,73.0488967895508,26.2511005401611
Jaipur International Airport,75.8122024536,26.8241996765
Jammu Airport,74.8374023438,32.6890983582
Kanpur Airport,80.3648986816406,26.4414005279541
Leh Kushok Bakula Rimpochee Airport,77.5465011597,34.1358985901
Chaudhary Charan Singh International Airport,80.8892974854,26.7605991364
Sheikh ul Alam Airport,74.7742004394531,33.9870986938477
Satna Airport,80.8548965454102,24.5622997283936
Luang Phabang International Airport,102.161003112793,19.8973007202148
Pakse International Airport,105.78099822998,15.1321001052856
Wattay International Airport,102.56300354,17.9883003235
Macau International Airport,113.592002868652,22.1495990753174
Dong Hoi Airport,106.590556,17.515
Kontum Airport,108.016998291016,14.3500003814697
Bhairahawa Airport,83.4162979125977,27.5056991577148
