date,account_id,account_region,daily_account_balance
2026-02-26,1007,Latin America,202643
2026-02-27,1001,North America,164531
2026-02-27,1002,North America,98046
2026-02-27,1003,Europe,233123
2026-02-27,1004,Europe,39071
2026-02-27,1005,Asia Pacific,326255
2026-02-27,1006,Asia Pacific,83895
2026-02-27,1007,Latin America,205174
2026-02-28,1001,North America,165720
2026-02-28,1003,Europe,233471
2026-02-28,1004,Europe,40705
2026-02-28,1005,Asia Pacific,327059
2026-02-28,1006,Asia Pacific,80070
2026-02-28,1007,Latin America,203655
2026-03-01,1001,North America,165025
2026-03-01,1002,North America,99965
2026-03-01,1003,Europe,238674
2026-03-01,1004,Europe,35617
2026-03-01,1005,Asia Pacific,328864
2026-03-01,1006,Asia Pacific,80890
2026-03-01,1007,Latin America,209146
2026-03-02,1001,North America,163879
2026-03-02,1002,North America,104092
2026-03-02,1003,Europe,235606
2026-03-02,1004,Europe,39389
2026-03-02,1005,Asia Pacific,329513
2026-03-02,1006,Asia Pacific,84165
2026-03-02,1007,Latin America,208407
2026-03-03,1001,North America,167892
2026-03-03,1002,North America,104719
2026-03-03,1003,Europe,235460
2026-03-03,1004,Europe,37172
2026-03-03,1005,Asia Pacific,329114
2026-03-03,1006,Asia Pacific,81707
2026-03-03,1007,Latin America,204086
2026-03-04,1001,North America,168966
2026-03-04,1002,North America,100272
2026-03-04,1003,Europe,239357
2026-03-04,1004,Europe,39698
2026-03-04,1005,Asia Pacific,325416
2026-03-04,1006,Asia Pacific,84227
2026-03-04,1007,Latin America,204821
